time	voltage
2.908806340835456e-01	5.379947e-01
3.056685805121171e-01	4.878784e-01
3.204565269406885e-01	4.223760e-01
3.260368840835456e-01	3.942787e-01
3.316172412264028e-01	3.649113e-01
3.371975983692599e-01	3.342739e-01
3.427779555121171e-01	3.023663e-01
3.483583126549742e-01	2.691886e-01
3.539386697978313e-01	2.347408e-01
3.595190269406885e-01	1.990229e-01
3.620301876549742e-01	1.829024e-01
3.645413483692599e-01	1.669884e-01
3.670525090835456e-01	1.512809e-01
3.695636697978313e-01	1.357800e-01
3.720748305121171e-01	1.204856e-01
3.745859912264028e-01	1.053977e-01
3.770971519406885e-01	9.051633e-02
3.790502769406885e-01	7.955009e-02
3.810034019406885e-01	6.903744e-02
3.829565269406885e-01	5.906767e-02
3.849096519406885e-01	4.973674e-02
3.868627769406885e-01	4.114223e-02
3.888159019406885e-01	3.337669e-02
3.907690269406885e-01	2.651691e-02
3.927221519406885e-01	2.061212e-02
3.946752769406885e-01	1.567245e-02
3.966284019406885e-01	1.166338e-02
3.985815269406885e-01	8.507252e-03
4.005346519406885e-01	6.094098e-03
4.024877769406885e-01	4.297733e-03
4.044409019406885e-01	2.991199e-03
4.063940269406885e-01	2.059340e-03
4.083471519406885e-01	1.405239e-03
4.103002769406885e-01	9.519458e-04
4.122534019406885e-01	6.409287e-04
4.142065269406885e-01	4.293323e-04
4.161596519406885e-01	2.863407e-04
4.181127769406885e-01	1.902580e-04
4.200659019406885e-01	1.259446e-04
4.220190269406885e-01	8.311868e-05
4.239721519406885e-01	5.465746e-05
4.259252769406885e-01	3.588200e-05
4.278784019406885e-01	2.345443e-05
4.298315269406885e-01	1.528859e-05
4.317846519406885e-01	9.953976e-06
4.337377769406885e-01	6.467104e-06
4.356909019406885e-01	4.172325e-06
4.376440269406885e-01	2.741814e-06
4.395971519406885e-01	1.758337e-06
4.415502769406885e-01	1.102686e-06
4.454565269406885e-01	4.470348e-07
4.493627769406885e-01	2.736948e-07
4.532690269406885e-01	1.368474e-07
4.571752769406885e-01	3.649264e-08
4.610815269406885e-01	-2.736948e-08
4.649877769406885e-01	-5.473896e-08
4.688940269406885e-01	-4.561580e-08
4.728002769406885e-01	0.000000e+00
4.767065269406885e-01	0.000000e+00
4.806127769406885e-01	0.000000e+00
4.845190269406885e-01	0.000000e+00
4.884252769406885e-01	0.000000e+00
4.923315269406885e-01	0.000000e+00
4.962377769406885e-01	0.000000e+00
5.001440269406885e-01	0.000000e+00
5.048873305121171e-01	0.000000e+00
5.096306340835456e-01	0.000000e+00
5.143739376549742e-01	0.000000e+00
5.191172412264028e-01	0.000000e+00
5.238605447978314e-01	0.000000e+00
5.286038483692599e-01	0.000000e+00
5.333471519406885e-01	0.000000e+00
5.364163483692599e-01	-5.169791e-08
5.394855447978314e-01	-6.203749e-08
5.425547412264028e-01	-3.101874e-08
5.456239376549742e-01	4.135832e-08
5.486931340835456e-01	1.550937e-07
5.517623305121171e-01	3.101874e-07
5.548315269406885e-01	5.066395e-07
5.587377769406885e-01	1.192093e-06
5.606909019406885e-01	1.877546e-06
5.626440269406885e-01	2.920628e-06
5.645971519406885e-01	4.470348e-06
5.665502769406885e-01	6.884336e-06
5.685034019406885e-01	1.063943e-05
5.704565269406885e-01	1.627207e-05
5.724096519406885e-01	2.497435e-05
5.743627769406885e-01	3.814697e-05
5.763159019406885e-01	5.814433e-05
5.782690269406885e-01	8.836389e-05
5.802221519406885e-01	1.338720e-04
5.821752769406885e-01	2.021194e-04
5.841284019406885e-01	3.040433e-04
5.860815269406885e-01	4.556775e-04
5.880346519406885e-01	6.796718e-04
5.899877769406885e-01	1.008630e-03
5.919409019406885e-01	1.487434e-03
5.938940269406885e-01	2.177238e-03
5.958471519406885e-01	3.157914e-03
5.978002769406885e-01	4.529178e-03
5.997534019406885e-01	6.408632e-03
6.017065269406885e-01	8.923709e-03
6.036596519406885e-01	1.219940e-02
6.056127769406885e-01	1.634169e-02
6.075659019406885e-01	2.142209e-02
6.095190269406885e-01	2.746886e-02
6.114721519406885e-01	3.446549e-02
6.134252769406885e-01	4.235828e-02
6.153784019406885e-01	5.106723e-02
6.173315269406885e-01	6.049865e-02
6.192846519406885e-01	7.055449e-02
6.212377769406885e-01	8.113962e-02
6.251440269406885e-01	1.035539e-01
6.310034019406885e-01	1.392257e-01
6.346306340835456e-01	1.623262e-01
6.382578662264028e-01	1.852539e-01
6.418850983692599e-01	2.080087e-01
6.455123305121171e-01	2.305908e-01
6.491395626549742e-01	2.530000e-01
6.527667947978314e-01	2.752364e-01
6.563940269406885e-01	2.973000e-01
6.650435805121171e-01	3.479487e-01
6.736931340835456e-01	3.941186e-01
6.823426876549742e-01	4.358096e-01
6.909922412264028e-01	4.730217e-01
6.996417947978314e-01	5.057549e-01
7.082913483692599e-01	5.340093e-01
7.169409019406885e-01	5.577849e-01
7.317288483692599e-01	5.845990e-01
7.465167947978314e-01	5.960270e-01
7.613047412264028e-01	5.920690e-01
7.760926876549742e-01	5.727249e-01
7.908806340835457e-01	5.379947e-01
8.056685805121171e-01	4.878784e-01
8.204565269406885e-01	4.223760e-01
8.260368840835456e-01	3.942787e-01
8.316172412264028e-01	3.649113e-01
8.371975983692599e-01	3.342739e-01
8.427779555121171e-01	3.023663e-01
8.483583126549742e-01	2.691886e-01
8.539386697978314e-01	2.347408e-01
8.595190269406885e-01	1.990229e-01
8.620301876549742e-01	1.829024e-01
8.645413483692599e-01	1.669884e-01
