time	voltage
4.588493840835456e-01	2.263807e-01
4.630346519406885e-01	1.849856e-01
4.688940269406885e-01	1.308360e-01
4.728002769406885e-01	9.760065e-02
4.767065269406885e-01	6.777036e-02
4.786596519406885e-01	5.452539e-02
4.806127769406885e-01	4.262732e-02
4.825659019406885e-01	3.223890e-02
4.845190269406885e-01	2.347834e-02
4.864721519406885e-01	1.638479e-02
4.884252769406885e-01	1.089399e-02
4.903784019406885e-01	6.840333e-03
4.923315269406885e-01	3.989346e-03
4.942846519406885e-01	2.087377e-03
4.962377769406885e-01	9.076651e-04
4.981909019406885e-01	2.796426e-04
5.001440269406885e-01	1.013806e-04
5.020971519406885e-01	3.424063e-04
5.040502769406885e-01	1.043824e-03
5.060034019406885e-01	2.318099e-03
5.079565269406885e-01	4.345279e-03
5.099096519406885e-01	7.358272e-03
5.118627769406885e-01	1.161061e-02
5.138159019406885e-01	1.732897e-02
5.157690269406885e-01	2.466525e-02
5.177221519406885e-01	3.366847e-02
5.196752769406885e-01	4.428674e-02
5.216284019406885e-01	5.639359e-02
5.235815269406885e-01	6.982243e-02
5.274877769406885e-01	9.994599e-02
5.313940269406885e-01	1.333908e-01
5.372534019406885e-01	1.877449e-01
5.419967055121171e-01	2.349646e-01
5.467400090835456e-01	2.826178e-01
5.514833126549742e-01	3.307044e-01
5.562266162264028e-01	3.792244e-01
5.609699197978314e-01	4.281777e-01
5.657132233692599e-01	4.775645e-01
5.704565269406885e-01	5.273846e-01
5.821752769406885e-01	6.497660e-01
5.938940269406885e-01	7.663248e-01
6.056127769406885e-01	8.770610e-01
6.173315269406885e-01	9.819747e-01
6.290502769406885e-01	1.081066e+00
6.407690269406885e-01	1.174334e+00
6.524877769406885e-01	1.261780e+00
6.817846519406885e-01	1.439618e+00
7.110815269406885e-01	1.554709e+00
7.403784019406885e-01	1.607056e+00
7.696752769406885e-01	1.596656e+00
7.989721519406885e-01	1.523511e+00
8.282690269406885e-01	1.387621e+00
8.575659019406885e-01	1.188985e+00
8.684475983692599e-01	1.101920e+00
8.793292947978314e-01	1.010302e+00
8.902109912264028e-01	9.141301e-01
9.010926876549742e-01	8.134046e-01
9.119743840835457e-01	7.081256e-01
9.228560805121171e-01	5.982929e-01
9.337377769406885e-01	4.839066e-01
9.379230447978314e-01	4.398957e-01
9.421083126549742e-01	3.963207e-01
9.462935805121171e-01	3.531817e-01
9.504788483692599e-01	3.104787e-01
9.546641162264028e-01	2.682117e-01
9.588493840835457e-01	2.263807e-01
9.630346519406885e-01	1.849856e-01
9.688940269406885e-01	1.308360e-01
9.728002769406885e-01	9.760065e-02
9.767065269406885e-01	6.777036e-02
9.786596519406885e-01	5.452539e-02
9.806127769406885e-01	4.262732e-02
9.825659019406885e-01	3.223890e-02
9.845190269406885e-01	2.347834e-02
9.864721519406885e-01	1.638479e-02
9.884252769406885e-01	1.089399e-02
9.903784019406885e-01	6.840333e-03
9.923315269406885e-01	3.989346e-03
9.942846519406885e-01	2.087377e-03
9.962377769406885e-01	9.076651e-04
9.981909019406885e-01	2.796426e-04
1.000144026940688e+00	1.013806e-04
1.002097151940688e+00	3.424063e-04
1.004050276940688e+00	1.043824e-03
1.006003401940688e+00	2.318099e-03
1.007956526940688e+00	4.345279e-03
1.009909651940688e+00	7.358272e-03
1.011862776940688e+00	1.161061e-02
1.013815901940688e+00	1.732897e-02
1.015769026940688e+00	2.466525e-02
1.017722151940688e+00	3.366847e-02
1.019675276940688e+00	4.428674e-02
1.021628401940688e+00	5.639359e-02
1.023581526940688e+00	6.982243e-02
1.027487776940688e+00	9.994599e-02
1.031394026940688e+00	1.333908e-01
1.037253401940688e+00	1.877449e-01
1.041996705512117e+00	2.349646e-01
1.046740009083546e+00	2.826178e-01
1.051483312654974e+00	3.307044e-01
1.056226616226403e+00	3.792244e-01
1.060969919797831e+00	4.281777e-01
1.065713223369260e+00	4.775645e-01
1.070456526940688e+00	5.273846e-01
1.082175276940688e+00	6.497660e-01
1.093894026940688e+00	7.663248e-01
1.105612776940688e+00	8.770610e-01
1.117331526940688e+00	9.819747e-01
1.129050276940688e+00	1.081066e+00
1.140769026940688e+00	1.174334e+00
1.152487776940688e+00	1.261780e+00
1.181784651940688e+00	1.439618e+00
1.211081526940688e+00	1.554709e+00
1.240378401940688e+00	1.607056e+00
1.269675276940688e+00	1.596656e+00
1.298972151940688e+00	1.523511e+00
1.328269026940688e+00	1.387621e+00
1.357565901940688e+00	1.188985e+00
1.368447598369260e+00	1.101920e+00
1.379329294797831e+00	1.010302e+00
1.390210991226403e+00	9.141301e-01
1.401092687654974e+00	8.134046e-01
1.411974384083546e+00	7.081256e-01
1.422856080512117e+00	5.982929e-01
1.433737776940688e+00	4.839066e-01
1.437923044797831e+00	4.398957e-01
1.442108312654974e+00	3.963207e-01
1.446293580512117e+00	3.531817e-01
1.450478848369260e+00	3.104787e-01
1.454664116226403e+00	2.682117e-01
1.458849384083546e+00	2.263807e-01
1.463034651940688e+00	1.849856e-01
1.468894026940688e+00	1.308360e-01
1.472800276940688e+00	9.760065e-02
1.476706526940688e+00	6.777036e-02
1.478659651940688e+00	5.452539e-02
1.480612776940688e+00	4.262732e-02
1.482565901940688e+00	3.223890e-02
1.484519026940688e+00	2.347834e-02
1.486472151940688e+00	1.638479e-02
1.488425276940688e+00	1.089399e-02
1.490378401940688e+00	6.840333e-03
1.492331526940688e+00	3.989346e-03
1.494284651940688e+00	2.087377e-03
1.496237776940688e+00	9.076651e-04
1.498190901940688e+00	2.796426e-04
1.500144026940688e+00	1.013806e-04
1.502097151940688e+00	3.424063e-04
1.504050276940688e+00	1.043824e-03
1.506003401940688e+00	2.318099e-03
1.507956526940688e+00	4.345279e-03
1.509909651940688e+00	7.358272e-03
1.511862776940688e+00	1.161061e-02
1.513815901940688e+00	1.732897e-02
1.515769026940688e+00	2.466525e-02
1.517722151940688e+00	3.366847e-02
1.519675276940688e+00	4.428674e-02
1.521628401940688e+00	5.639359e-02
1.523581526940688e+00	6.982243e-02
1.527487776940688e+00	9.994599e-02
1.531394026940688e+00	1.333908e-01
1.537253401940688e+00	1.877449e-01
1.541996705512117e+00	2.349646e-01
1.546740009083546e+00	2.826178e-01
1.551483312654974e+00	3.307044e-01
1.556226616226403e+00	3.792244e-01
1.560969919797831e+00	4.281777e-01
1.565713223369260e+00	4.775645e-01
1.570456526940688e+00	5.273846e-01
1.582175276940688e+00	6.497660e-01
1.593894026940688e+00	7.663248e-01
1.605612776940688e+00	8.770610e-01
1.617331526940688e+00	9.819747e-01
1.629050276940688e+00	1.081066e+00
1.640769026940688e+00	1.174334e+00
1.652487776940688e+00	1.261780e+00
1.681784651940688e+00	1.439618e+00
1.711081526940688e+00	1.554709e+00
1.740378401940688e+00	1.607056e+00
1.769675276940688e+00	1.596656e+00
1.798972151940688e+00	1.523511e+00
1.828269026940688e+00	1.387621e+00
1.857565901940688e+00	1.188985e+00
1.868447598369260e+00	1.101920e+00
1.879329294797831e+00	1.010302e+00
1.890210991226403e+00	9.141301e-01
1.901092687654974e+00	8.134046e-01
1.911974384083546e+00	7.081256e-01
1.922856080512117e+00	5.982929e-01
1.933737776940688e+00	4.839066e-01
1.936806973369260e+00	4.518474e-01
1.939876169797831e+00	4.199081e-01
1.942945366226403e+00	3.880888e-01
1.946014562654974e+00	3.563895e-01
1.949083759083546e+00	3.248102e-01
1.952152955512117e+00	2.933508e-01
1.955222151940688e+00	2.620115e-01
1.957175276940688e+00	2.423988e-01
1.963034651940688e+00	1.849856e-01
1.968894026940688e+00	1.308360e-01
1.972800276940688e+00	9.760065e-02
1.976706526940688e+00	6.777036e-02
1.978659651940688e+00	5.452539e-02
1.980612776940688e+00	4.262732e-02
1.982565901940688e+00	3.223890e-02
1.984519026940688e+00	2.347834e-02
1.986472151940688e+00	1.638479e-02
1.988425276940688e+00	1.089399e-02
1.990378401940688e+00	6.840333e-03
1.992331526940688e+00	3.989346e-03
1.994284651940688e+00	2.087377e-03
1.996237776940688e+00	9.076651e-04
1.998190901940688e+00	2.719676e-04
2.000000000000000e+00	-4.922758e-08
