time	voltage
6.898761697978314e-01	-1.859110e+00
6.968516162264028e-01	-1.889562e+00
7.038270626549742e-01	-1.916366e+00
7.108025090835457e-01	-1.939522e+00
7.177779555121171e-01	-1.959030e+00
7.247534019406885e-01	-1.974890e+00
7.364721519406885e-01	-1.992649e+00
7.481909019406885e-01	-1.999686e+00
7.599096519406885e-01	-1.996002e+00
7.716284019406885e-01	-1.981596e+00
7.833471519406885e-01	-1.956468e+00
7.950659019406885e-01	-1.920618e+00
8.067846519406885e-01	-1.874047e+00
8.112489376549742e-01	-1.853671e+00
8.157132233692599e-01	-1.831883e+00
8.201775090835456e-01	-1.808683e+00
8.246417947978314e-01	-1.784071e+00
8.291060805121171e-01	-1.758046e+00
8.335703662264028e-01	-1.730609e+00
8.380346519406885e-01	-1.701760e+00
8.402667947978314e-01	-1.686849e+00
8.424989376549742e-01	-1.671614e+00
8.447310805121171e-01	-1.656055e+00
8.469632233692599e-01	-1.640172e+00
8.491953662264028e-01	-1.623964e+00
8.514275090835456e-01	-1.607433e+00
8.536596519406885e-01	-1.590577e+00
8.556127769406885e-01	-1.575579e+00
8.575659019406885e-01	-1.560343e+00
8.595190269406885e-01	-1.544872e+00
8.614721519406885e-01	-1.529169e+00
8.634252769406885e-01	-1.513235e+00
8.653784019406885e-01	-1.497073e+00
8.673315269406885e-01	-1.480686e+00
8.692846519406885e-01	-1.464076e+00
8.712377769406885e-01	-1.447246e+00
8.731909019406885e-01	-1.430197e+00
8.751440269406885e-01	-1.412933e+00
8.770971519406885e-01	-1.395457e+00
8.790502769406885e-01	-1.377770e+00
8.810034019406885e-01	-1.359875e+00
8.829565269406885e-01	-1.341776e+00
8.849096519406885e-01	-1.323475e+00
8.868627769406885e-01	-1.304975e+00
8.888159019406885e-01	-1.286278e+00
8.907690269406885e-01	-1.267387e+00
8.927221519406885e-01	-1.248305e+00
8.946752769406885e-01	-1.229036e+00
8.966284019406885e-01	-1.209581e+00
8.985815269406885e-01	-1.189944e+00
9.005346519406885e-01	-1.170128e+00
9.024877769406885e-01	-1.150136e+00
9.044409019406885e-01	-1.129971e+00
9.063940269406885e-01	-1.109635e+00
9.083471519406885e-01	-1.089132e+00
9.103002769406885e-01	-1.068466e+00
9.122534019406885e-01	-1.047638e+00
9.142065269406885e-01	-1.026653e+00
9.161596519406885e-01	-1.005513e+00
9.181127769406885e-01	-9.842212e-01
9.200659019406885e-01	-9.627815e-01
9.220190269406885e-01	-9.411969e-01
9.239721519406885e-01	-9.194705e-01
9.259252769406885e-01	-8.976057e-01
9.278784019406885e-01	-8.756056e-01
9.298315269406885e-01	-8.534737e-01
9.317846519406885e-01	-8.312133e-01
9.337377769406885e-01	-8.088277e-01
9.356909019406885e-01	-7.863203e-01
9.376440269406885e-01	-7.636944e-01
9.395971519406885e-01	-7.409536e-01
9.415502769406885e-01	-7.181011e-01
9.454565269406885e-01	-6.720753e-01
9.493627769406885e-01	-6.255734e-01
9.532690269406885e-01	-5.787657e-01
9.571752769406885e-01	-5.316522e-01
9.610815269406885e-01	-4.842330e-01
9.649877769406885e-01	-4.365079e-01
9.688940269406885e-01	-3.884770e-01
9.728002769406885e-01	-3.401404e-01
9.767065269406885e-01	-2.915970e-01
9.806127769406885e-01	-2.429514e-01
9.845190269406885e-01	-1.942035e-01
9.884252769406885e-01	-1.453535e-01
9.923315269406885e-01	-9.640123e-02
9.962377769406885e-01	-4.734677e-02
1.000144026940688e+00	1.809896e-03
1.004887330512117e+00	6.153806e-02
1.009630634083546e+00	1.210798e-01
1.014373937654974e+00	1.804353e-01
1.019117241226403e+00	2.396043e-01
1.023860544797831e+00	2.985870e-01
1.028603848369260e+00	3.573833e-01
1.033347151940688e+00	4.159932e-01
1.036416348369260e+00	4.536733e-01
1.039485544797831e+00	4.911500e-01
1.042554741226403e+00	5.284233e-01
1.045623937654974e+00	5.654934e-01
1.048693134083546e+00	6.023601e-01
1.051762330512117e+00	6.390235e-01
1.054831526940688e+00	6.754835e-01
1.058737776940688e+00	7.214784e-01
1.060690901940688e+00	7.443146e-01
1.062644026940688e+00	7.670387e-01
1.064597151940688e+00	7.896473e-01
1.066550276940688e+00	8.121369e-01
1.068503401940688e+00	8.345043e-01
1.070456526940688e+00	8.567460e-01
1.072409651940688e+00	8.788586e-01
1.074362776940688e+00	9.008389e-01
1.076315901940688e+00	9.226836e-01
