time	voltage
1.779719919797831e+00	1.239359e+00
1.803715455512117e+00	1.166977e+00
1.827710991226403e+00	1.052612e+00
1.851706526940688e+00	8.962640e-01
1.861751169797831e+00	8.203992e-01
1.871795812654974e+00	7.409759e-01
1.881840455512117e+00	6.579940e-01
1.891885098369260e+00	5.714537e-01
1.901929741226403e+00	4.813549e-01
1.911974384083546e+00	3.876976e-01
1.922019026940688e+00	2.904817e-01
1.925646259083546e+00	2.555397e-01
1.929273491226403e+00	2.218069e-01
1.932900723369260e+00	1.892833e-01
1.936527955512117e+00	1.579690e-01
1.940155187654974e+00	1.278639e-01
1.943782419797831e+00	9.896796e-02
1.947409651940688e+00	7.128128e-02
1.953269026940688e+00	3.640988e-02
1.957175276940688e+00	2.020010e-02
1.961081526940688e+00	9.937853e-03
1.966940901940688e+00	2.876356e-03
1.970568134083546e+00	1.784737e-03
1.974195366226403e+00	9.202574e-04
1.977822598369260e+00	2.829188e-04
1.981449830512117e+00	-1.272793e-04
1.985077062654974e+00	-3.103369e-04
1.988704294797831e+00	-2.662539e-04
1.992331526940688e+00	4.969537e-06
1.998190901940688e+00	3.138557e-07
2.000000000000000e+00	-3.748749e-15
