t   v1  v2
5.435756250299135e-03	-2.700967e-02	4.075018e+00
5.513881250299133e-03	-3.170123e-02	4.052299e+00
5.592006250299131e-03	-3.634500e-02	4.021236e+00
5.723144643156272e-03	-4.400213e-02	3.950272e+00
5.854283036013411e-03	-5.124609e-02	3.848335e+00
5.985421428870551e-03	-5.807689e-02	3.715426e+00
6.116559821727692e-03	-6.449454e-02	3.551544e+00
6.247698214584832e-03	-7.049902e-02	3.356689e+00
6.378836607441972e-03	-7.609034e-02	3.130862e+00
6.509975000299112e-03	-8.126850e-02	2.874062e+00
6.599260714584824e-03	-8.442708e-02	2.676354e+00
6.688546428870536e-03	-8.730009e-02	2.466814e+00
6.777832143156249e-03	-8.988751e-02	2.245444e+00
6.867117857441961e-03	-9.218935e-02	2.012242e+00
6.956403571727674e-03	-9.420561e-02	1.767210e+00
7.045689286013387e-03	-9.593629e-02	1.510346e+00
7.134975000299098e-03	-9.738139e-02	1.241651e+00
7.179617857441954e-03	-9.798150e-02	1.105763e+00
7.224260714584811e-03	-9.850367e-02	9.689813e-01
7.268903571727667e-03	-9.894791e-02	8.313051e-01
7.313546428870523e-03	-9.931422e-02	6.927348e-01
7.358189286013380e-03	-9.960259e-02	5.532704e-01
7.402832143156236e-03	-9.981304e-02	4.129119e-01
7.447475000299092e-03	-9.994555e-02	2.716592e-01
7.506068750299091e-03	-9.999927e-02	8.681693e-02
7.564662500299089e-03	-9.991748e-02	-9.779730e-02
7.614885714584803e-03	-9.973851e-02	-2.560922e-01
7.665108928870516e-03	-9.946121e-02	-4.130524e-01
7.715332143156229e-03	-9.908559e-02	-5.686781e-01
7.765555357441943e-03	-9.861163e-02	-7.229692e-01
7.815778571727655e-03	-9.803933e-02	-8.759257e-01
7.866001786013370e-03	-9.736871e-02	-1.027548e+00
7.916225000299083e-03	-9.659976e-02	-1.177835e+00
7.983189286013367e-03	-9.541967e-02	-1.375083e+00
8.050153571727650e-03	-9.407747e-02	-1.567496e+00
8.117117857441935e-03	-9.257317e-02	-1.755073e+00
8.184082143156220e-03	-9.090676e-02	-1.937815e+00
8.251046428870505e-03	-8.907823e-02	-2.115721e+00
8.318010714584788e-03	-8.708761e-02	-2.288792e+00
8.384975000299073e-03	-8.493487e-02	-2.457027e+00
8.429617857441929e-03	-8.341778e-02	-2.565650e+00
8.474260714584785e-03	-8.183832e-02	-2.671499e+00
8.518903571727640e-03	-8.019649e-02	-2.774574e+00
8.563546428870498e-03	-7.849227e-02	-2.874875e+00
8.608189286013354e-03	-7.672569e-02	-2.972401e+00
8.652832143156210e-03	-7.489672e-02	-3.067153e+00
8.697475000299066e-03	-7.300538e-02	-3.159130e+00
8.772809821727635e-03	-6.966936e-02	-3.307960e+00
8.848144643156206e-03	-6.619762e-02	-3.447618e+00
8.923479464584775e-03	-6.259016e-02	-3.578103e+00
8.998814286013346e-03	-5.884697e-02	-3.699415e+00
9.074149107441915e-03	-5.496805e-02	-3.811554e+00
9.149483928870486e-03	-5.095341e-02	-3.914522e+00
9.224818750299055e-03	-4.680305e-02	-4.008316e+00
9.244350000299054e-03	-4.571507e-02	-4.029854e+00
9.263881250299054e-03	-4.462021e-02	-4.049462e+00
9.283412500299053e-03	-4.351863e-02	-4.066407e+00
9.322475000299053e-03	-4.129598e-02	-4.090550e+00
9.361537500299052e-03	-3.904845e-02	-4.103298e+00
9.400600000299051e-03	-3.677740e-02	-4.109394e+00
9.459193750299050e-03	-3.332972e-02	-4.113025e+00
9.528948214584762e-03	-2.914627e-02	-4.113385e+00
9.598702678870476e-03	-2.492729e-02	-4.113009e+00
9.668457143156188e-03	-2.067280e-02	-4.111898e+00
9.738211607441901e-03	-1.638279e-02	-4.110050e+00
9.807966071727615e-03	-1.205726e-02	-4.107466e+00
9.877720536013327e-03	-7.696211e-03	-4.104147e+00
9.947475000299039e-03	-3.299644e-03	-4.100091e+00
1.000048839315618e-02	3.989580e-05	-4.097104e+00
1.005350178601332e-02	3.370185e-03	-4.093422e+00
1.010651517887047e-02	6.691224e-03	-4.089046e+00
1.015952857172761e-02	1.000301e-02	-4.083976e+00
1.021254196458475e-02	1.330555e-02	-4.078212e+00
1.026555535744189e-02	1.659884e-02	-4.071754e+00
1.031856875029903e-02	1.988287e-02	-4.064601e+00
1.037716250029903e-02	2.348849e-02	-4.058938e+00
1.043575625029903e-02	2.705039e-02	-4.044696e+00
1.049435000029903e-02	3.056855e-02	-4.021878e+00
1.055294375029903e-02	3.404300e-02	-3.990482e+00
1.061153750029903e-02	3.747372e-02	-3.950508e+00
1.067013125029902e-02	4.086071e-02	-3.901957e+00
1.072872500029902e-02	4.420398e-02	-3.844829e+00
1.084312232172759e-02	5.060376e-02	-3.696440e+00
1.095751964315616e-02	5.666902e-02	-3.530377e+00
1.107191696458473e-02	6.239975e-02	-3.346638e+00
1.118631428601330e-02	6.779596e-02	-3.145224e+00
1.130071160744187e-02	7.285765e-02	-2.926136e+00
1.141510892887044e-02	7.758481e-02	-2.689372e+00
1.152950625029901e-02	8.197745e-02	-2.434934e+00
1.162437232172757e-02	8.526531e-02	-2.218406e+00
1.171923839315614e-02	8.822745e-02	-1.997497e+00
1.181410446458471e-02	9.086385e-02	-1.772207e+00
1.190897053601328e-02	9.317453e-02	-1.542536e+00
1.200383660744185e-02	9.515949e-02	-1.308485e+00
1.209870267887042e-02	9.681871e-02	-1.070053e+00
1.219356875029899e-02	9.815221e-02	-8.272399e-01
1.223263125029899e-02	9.859267e-02	-7.275455e-01
1.227169375029899e-02	9.897328e-02	-6.278238e-01
1.231075625029899e-02	9.929404e-02	-5.280746e-01
1.234981875029899e-02	9.955494e-02	-4.282981e-01
1.238888125029899e-02	9.975598e-02	-3.284942e-01
1.242794375029899e-02	9.989718e-02	-2.286629e-01
1.246700625029899e-02	9.997851e-02	-1.288043e-01
1.252560000029898e-02	9.998707e-02	2.041798e-02
1.257861339315613e-02	9.987695e-02	1.552615e-01
1.263162678601327e-02	9.965700e-02	2.891510e-01
1.268464017887041e-02	9.932722e-02	4.220864e-01
1.273765357172755e-02	9.888761e-02	5.540677e-01
1.279066696458469e-02	9.833816e-02	6.850948e-01
1.284368035744183e-02	9.767888e-02	8.151679e-01
1.289669375029898e-02	9.690977e-02	9.442869e-01
1.296923839315612e-02	9.567617e-02	1.118906e+00
1.304178303601326e-02	9.425239e-02	1.289917e+00
1.311432767887040e-02	9.263843e-02	1.457321e+00
1.318687232172754e-02	9.083428e-02	1.621117e+00
1.325941696458468e-02	8.883995e-02	1.781306e+00
1.333196160744182e-02	8.665544e-02	1.937887e+00
1.340450625029897e-02	8.428074e-02	2.090860e+00
1.346310000029896e-02	8.223477e-02	2.210887e+00
1.352169375029896e-02	8.008505e-02	2.327682e+00
1.358028750029896e-02	7.783158e-02	2.441246e+00
1.363888125029896e-02	7.547437e-02	2.551577e+00
1.369747500029896e-02	7.301341e-02	2.658677e+00
1.375606875029896e-02	7.044869e-02	2.762545e+00
1.381466250029896e-02	6.778023e-02	2.863181e+00
1.392905982172753e-02	6.224502e-02	3.049797e+00
1.404345714315610e-02	5.646667e-02	3.221945e+00
1.415785446458466e-02	5.044519e-02	3.379625e+00
1.427225178601323e-02	4.418058e-02	3.522836e+00
1.438664910744180e-02	3.767284e-02	3.651578e+00
1.450104642887037e-02	3.092196e-02	3.765852e+00
1.461544375029894e-02	2.392796e-02	3.865658e+00
1.467403750029894e-02	2.032559e-02	3.910693e+00
1.473263125029894e-02	1.670799e-02	3.951618e+00
1.479122500029894e-02	1.307516e-02	3.988435e+00
1.484981875029893e-02	9.427107e-03	4.021142e+00
1.490841250029893e-02	5.763824e-03	4.049740e+00
1.496700625029893e-02	2.085313e-03	4.074229e+00
1.502560000029893e-02	-1.608426e-03	4.094609e+00
1.509814464315607e-02	-6.186053e-03	4.114201e+00
1.517068928601321e-02	-1.072747e-02	4.126738e+00
1.524323392887036e-02	-1.523267e-02	4.132219e+00
1.531577857172750e-02	-1.970166e-02	4.130645e+00
1.538832321458464e-02	-2.413444e-02	4.122015e+00
1.546086785744178e-02	-2.853101e-02	4.106330e+00
1.553341250029892e-02	-3.289136e-02	4.083590e+00
1.565897053601320e-02	-4.033387e-02	4.028145e+00
1.578452857172749e-02	-4.742178e-02	3.944911e+00
1.591008660744177e-02	-5.415509e-02	3.833888e+00
1.603564464315605e-02	-6.053381e-02	3.695076e+00
1.616120267887033e-02	-6.655793e-02	3.528476e+00
1.628676071458462e-02	-7.222746e-02	3.334086e+00
1.641231875029890e-02	-7.754239e-02	3.111907e+00
1.650997500029890e-02	-8.129592e-02	2.913024e+00
1.660763125029890e-02	-8.471502e-02	2.698866e+00
1.670528750029890e-02	-8.779970e-02	2.469435e+00
1.680294375029889e-02	-9.054995e-02	2.224729e+00
1.690060000029889e-02	-9.296577e-02	1.964749e+00
1.699825625029889e-02	-9.504716e-02	1.689494e+00
1.709591250029889e-02	-9.679413e-02	1.398966e+00
1.714613571458460e-02	-9.753966e-02	1.247026e+00
1.719635892887031e-02	-9.818675e-02	1.093808e+00
1.724658214315603e-02	-9.873539e-02	9.393142e-01
1.729680535744174e-02	-9.918559e-02	7.835432e-01
1.734702857172745e-02	-9.953735e-02	6.264952e-01
1.739725178601317e-02	-9.979067e-02	4.681703e-01
1.744747500029888e-02	-9.994555e-02	3.085685e-01
1.750606875029888e-02	-9.999927e-02	1.230900e-01
1.754513125029888e-02	-9.995980e-02	-4.669706e-04
1.758140357172745e-02	-9.986894e-02	-1.152264e-01
1.761767589315602e-02	-9.972647e-02	-2.294467e-01
1.765394821458459e-02	-9.953240e-02	-3.431277e-01
1.769022053601316e-02	-9.928672e-02	-4.562696e-01
1.772649285744173e-02	-9.898943e-02	-5.688723e-01
1.776276517887030e-02	-9.864054e-02	-6.809358e-01
1.779903750029887e-02	-9.824004e-02	-7.924601e-01
1.787437232172744e-02	-9.723756e-02	-1.022127e+00
1.794970714315601e-02	-9.602543e-02	-1.246188e+00
1.802504196458458e-02	-9.460366e-02	-1.464644e+00
1.810037678601315e-02	-9.297224e-02	-1.677494e+00
1.817571160744172e-02	-9.113118e-02	-1.884737e+00
1.825104642887029e-02	-8.908047e-02	-2.086376e+00
1.832638125029886e-02	-8.682012e-02	-2.282408e+00
1.836823392887029e-02	-8.548281e-02	-2.387759e+00
1.841008660744172e-02	-8.408891e-02	-2.490740e+00
1.845193928601314e-02	-8.263844e-02	-2.591353e+00
1.849379196458457e-02	-8.113137e-02	-2.689596e+00
1.853564464315600e-02	-7.956772e-02	-2.785470e+00
1.857749732172743e-02	-7.794749e-02	-2.878975e+00
1.861935000029885e-02	-7.627067e-02	-2.970111e+00
1.870863571458457e-02	-7.249058e-02	-3.156674e+00
1.879792142887028e-02	-6.851550e-02	-3.330461e+00
1.888720714315599e-02	-6.434541e-02	-3.491474e+00
1.897649285744171e-02	-5.998033e-02	-3.639711e+00
